아파트명,면적,층수,구,동,년수,거래_날짜,가격,브랜드
메세나폴리스,148.981,14,마포구,서교동,12,20241102,24.8,기타
신촌숲아이파크,59.376,28,마포구,신수동,5,20241102,16.4,기타
신촌숲아이파크,59.751,25,마포구,신수동,5,20241102,16,기타
신촌숲아이파크,59.751,20,마포구,신수동,5,20241102,16.3,기타
신촌숲아이파크,59.751,20,마포구,신수동,5,20241102,16.3,기타
신촌숲아이파크,84.912,15,마포구,신수동,5,20241102,20.8,기타
마곡수명산파크4단지,59.84,9,강서구,내발산동,16,20241102,8.35,기타
고덕리엔파크3단지,84.83,6,강동구,상일동,13,20241102,9.85,기타
금호자이1차,59.98,7,성동구,금호동2가,12,20241102,13.2,자이
염창3차보람,84.98,10,강서구,염창동,18,20241102,7.5,기타
약수역더시티,18.86,5,중구,신당동,3,20241102,2.4,기타
삼익그린2차,42.93,9,강동구,명일동,41,20241102,9.4,기타
삼익그린2차,66.87,10,강동구,명일동,41,20241102,12.8,기타
신동아,127.33,3,강동구,명일동,38,20241102,17.35,기타
삼성광나루,59.69,28,강동구,암사동,22,20241102,9.4,기타
서울숲행당푸르지오,59.81,6,성동구,행당동,13,20241102,12.15,푸르지오
한강현대,115,17,강동구,암사동,25,20241102,11.9,기타
암사라인,59.34,11,강동구,암사동,28,20241102,6.25,기타
마포래미안푸르지오3단지,59.965,13,마포구,아현동,10,20241102,15.2,래미안
대림e-편한세상,84.87,6,성동구,행당동,24,20241102,12.7,기타
e편한세상신촌1단지,59.85,14,서대문구,북아현동,6,20241102,14.3,기타
신송타워,59.97,11,강서구,등촌동,27,20241102,5,기타
가양도시개발9-2단지,34.44,11,강서구,가양동,31,20241102,4.9,기타
신촌럭키,59.7,1,서대문구,대현동,25,20241102,7.45,기타
금호베스트빌,84.97,5,성동구,하왕십리동,23,20241102,9.7,기타
충림예하임,84.6,8,서대문구,충정로3가,14,20241102,7.5,기타
래미안장안,59.86,9,동대문구,장안동,21,20241102,8.15,래미안
래미안장안,84.774,13,동대문구,장안동,21,20241102,9.35,래미안
래미안장안,84.774,16,동대문구,장안동,21,20241102,10.15,래미안
동부센트레빌,59.86,6,서대문구,냉천동,22,20241102,7.28,기타
한일노벨리아,29.786,16,동대문구,답십리동,8,20241102,2.75,기타
강일리버파크5단지,59.87,11,강동구,강일동,15,20241102,8.75,기타
텐즈힐(1단지),84.88,5,성동구,하왕십리동,9,20241102,15.1,기타
신성미소지움,59.96,4,성동구,마장동,20,20241102,8.6,기타
동아,84.72,14,동대문구,답십리동,23,20241102,7.75,기타
경희궁자이(2단지),59.854,16,종로구,홍파동,7,20241102,17.7,자이
경희궁자이(2단지),101.991,3,종로구,홍파동,7,20241102,26.7,자이
롯데캐슬,84.92,29,중구,황학동,16,20241102,10.5,롯데캐슬
청계한신휴플러스,59.74,9,동대문구,답십리동,14,20241102,10.2,기타
강동리버스트4단지,49.82,8,강동구,강일동,4,20241102,7.1,기타
경희궁의아침3단지,174.55,5,종로구,내수동,20,20241102,25.5,기타
방화그린,39.76,13,강서구,방화동,31,20241102,4.15,기타
남가좌동현대,84.78,14,서대문구,남가좌동,25,20241102,8.65,기타
래미안크레시티,59.99,2,동대문구,전농동,10,20241102,11.8,래미안
래미안크레시티,84.96,20,동대문구,전농동,10,20241102,14.8,래미안
방화5,49.77,3,강서구,방화동,30,20241102,5.8,기타
DMC센트럴아이파크,84.94,6,서대문구,남가좌동,6,20241102,11.6,기타
보문파크뷰자이,72.97,7,성북구,보문동6가,7,20241102,10.7,자이
DMC센트럴자이(3단지),84.88,30,은평구,증산동,1,20241102,16.4,자이
홍제센트럴IPARK,84.964,7,서대문구,홍제동,4,20241102,12.25,기타
인왕궁맨숀,54.02,2,서대문구,홍제동,50,20241102,5.38,기타
백련산힐스테이트4차,59.98,4,은평구,응암동,6,20241102,8.05,힐스테이트
베라체캠퍼스,42.481,9,동대문구,회기동,11,20241102,3.96,기타
청량리신주,66.13,4,동대문구,청량리동,20,20241102,4.5,기타
동양1차,59.85,8,동대문구,휘경동,24,20241102,6.6,기타
북한산더샵,114.868,7,서대문구,홍은동,7,20241102,13.4,기타
홍은동벽산,114.96,10,서대문구,홍은동,27,20241102,8.5,기타
반석블레스,59.98,9,서대문구,홍은동,11,20241102,6.2,기타
샹그레빌아파트,79.984,16,성북구,하월곡동,20,20241102,6.85,기타
한신아파트상가동유치원동(102~102),59.76,9,중랑구,중화동,26,20241102,6.7,기타
돈암동삼성,84.59,6,성북구,돈암동,25,20241102,7.8,기타
돈암코오롱하늘채,84.757,10,성북구,돈암동,8,20241102,10.96,기타
북한산두산위브2차,56.916,2,서대문구,홍은동,3,20241102,7.2,기타
이문삼성래미안아파트,149.934,6,동대문구,이문동,23,20241102,11.2,래미안
건영2차아파트,84.96,2,중랑구,상봉동,28,20241102,6.7,기타
건영2차아파트,84.96,23,중랑구,상봉동,28,20241102,7.3,기타
태영데시앙1,84.935,21,중랑구,상봉동,21,20241102,8.15,기타
래미안베라힐즈,84.95,17,은평구,녹번동,5,20241102,11.5,래미안
경원,55.89,5,중랑구,신내동,35,20241102,3,기타
길음뉴타운1단지(래미안길음1차),84.96,16,성북구,길음동,21,20241102,9.98,래미안
정릉푸르지오,59.98,6,성북구,정릉동,19,20241102,6.6,푸르지오
정릉푸르지오,114.93,11,성북구,정릉동,19,20241102,9.2,푸르지오
성북힐스테이트(102동),106.28,15,성북구,하월곡동,17,20241102,8.55,힐스테이트
동아에코빌,59.95,10,성북구,상월곡동,21,20241102,6.18,기타
롯데캐슬클라시아,59.874,4,성북구,길음동,2,20241102,11.5,롯데캐슬
정릉풍림아이원,59.88,5,성북구,정릉동,19,20241102,4.95,기타
래미안장위퍼스트하이,59.99,24,성북구,장위동,4,20241102,9.4,래미안
태강아파트(아이파크),49.6,8,노원구,공릉동,25,20241102,4.9,기타
미성,50.14,6,노원구,월계동,38,20241102,6.48,기타
미륭,51.48,12,노원구,월계동,38,20241102,6.58,기타
롯데캐슬루나,84.985,12,노원구,월계동,18,20241102,8.23,롯데캐슬
삼익포레스트아파트,51.03,6,노원구,공릉동,29,20241102,4.55,기타
풍림아파트A,59.94,20,노원구,공릉동,23,20241102,6.88,기타
태릉해링턴플레이스,59.98,19,노원구,공릉동,2,20241102,8.4,기타
태릉해링턴플레이스,84.98,9,노원구,공릉동,2,20241102,10.8,기타
학여울청구,84.77,9,노원구,하계동,25,20241102,8.3,기타
현대,84.95,1,노원구,하계동,36,20241102,9.45,기타
우성,127.22,5,노원구,하계동,36,20241102,13.1,기타
수유벽산1차,84.92,3,강북구,수유동,31,20241102,6.45,기타
중계무지개,49.89,8,노원구,중계동,33,20241102,5.15,기타
주공17단지,36.16,10,도봉구,창동,35,20241102,3.3,기타
주공17단지,41.3,9,도봉구,창동,35,20241102,3.65,기타
상계주공4(고층),41.3,10,노원구,상계동,36,20241102,4.5,기타
상계주공4(고층),49.94,8,노원구,상계동,36,20241102,5.23,기타
신동아(366),115.35,1,노원구,중계동,31,20241102,11.3,기타
주공2,44.52,13,노원구,중계동,32,20241102,3.3,기타
창동2차현대,84.504,20,도봉구,창동,23,20241102,8.7,기타
상계주공9(고층),45.9,12,노원구,상계동,36,20241102,4.1,기타
포레나노원,84.901,8,노원구,상계동,4,20241102,11.2,기타
보람아파트,44.33,2,노원구,상계동,36,20241102,3.75,기타
서울대입구삼성,114.98,5,관악구,봉천동,25,20241103,12,기타
한양수자인에듀힐즈,84.878,9,구로구,항동,5,20241103,8.7,기타
극동스타클래스2,81.065,4,서초구,서초동,18,20241103,15,기타
삼성래미안,60.739,12,동작구,사당동,21,20241103,10.45,래미안
삼성래미안,84.967,5,동작구,사당동,21,20241103,11.2,래미안
럭키,84.9,1,구로구,구로동,32,20241103,7,기타
힐스테이트 상도 센트럴파크,84.609,2,동작구,상도동,12,20241103,14.45,힐스테이트
래미안서초스위트,84.957,6,서초구,서초동,15,20241103,25.75,래미안
대우,59.96,12,구로구,고척동,25,20241103,5.4,기타
힐스테이트클래시안,59.91,21,영등포구,신길동,4,20241103,13.37,힐스테이트
신도림태영타운,59.88,26,구로구,구로동,24,20241103,9.15,기타
대림,84.91,8,송파구,오금동,36,20241103,15.3,기타
한신,84.52,1,서초구,잠원동,32,20241103,24.5,기타
영등포중흥에스클래스,59.96,6,영등포구,양평동1가,3,20241103,10.3,기타
당산롯데캐슬프레스티지,84.99,25,영등포구,당산동4가,7,20241103,13.7,롯데캐슬
래미안웰스트림,84.98,32,마포구,현석동,8,20241103,19.6,래미안
한신아파트,37.1,10,강동구,천호동,33,20241103,4.15,기타
금호1차푸르지오,84.92,3,성동구,금호동3가,19,20241103,12.7,푸르지오
금호자이1차,84.97,13,성동구,금호동2가,12,20241103,14.6,자이
신촌태영데시앙,84.97,8,마포구,창전동,21,20241103,11.4,기타
센트라스,59.59,12,성동구,하왕십리동,8,20241103,14.1,기타
강동리버스트4단지,59.99,7,강동구,강일동,4,20241103,8.465,기타
북가좌삼호,84.57,16,서대문구,북가좌동,28,20241103,7.97,기타
종로센트레빌,84.92,11,종로구,숭인동,16,20241103,10.1,기타
현대,66.91,4,동대문구,청량리동,37,20241103,6.67,기타
부암스카이뷰,81.08,2,종로구,부암동,20,20241103,5.95,기타
길음뉴타운5단지(래미안),59.75,12,성북구,길음동,18,20241103,8.1,래미안
에스케이북한산시티,59.98,10,강북구,미아동,20,20241103,6.2,기타
태강아파트(아이파크),49.6,4,노원구,공릉동,25,20241103,4.78,기타
창동3차현대,135.353,4,도봉구,창동,23,20241103,10,기타
관악산벽산타운5,84.97,6,금천구,시흥동,20,20241104,5.78,기타
서초포레스타5단지,59.93,3,서초구,신원동,10,20241104,12.5,기타
한신아파트,129.66,4,금천구,독산동,33,20241104,7.25,기타
강남자곡 힐스테이트,84.39,7,강남구,자곡동,9,20241104,12.2,힐스테이트
라이프,59.04,10,관악구,신림동,28,20241104,4.85,기타
항동제일풍경채포레스트,84.661,15,구로구,항동,4,20241104,6.97,기타
한솔마을,84.73,4,강남구,일원동,30,20241104,23.2,기타
디에이치아너힐즈,84.355,17,강남구,개포동,5,20241104,33,기타
로마,76.03,6,관악구,신림동,21,20241104,6.75,기타
문정가락현대1차,84.98,7,송파구,문정동,40,20241104,13.2,기타
개포주공5단지,83.17,12,강남구,개포동,41,20241104,33.3,기타
우방,59.74,18,관악구,신림동,25,20241104,6.25,기타
럭키,59.98,3,구로구,구로동,32,20241104,5.4,기타
상도동삼호아파트,84.52,11,동작구,상도동,30,20241104,8.7,기타
시티월드,84.89,16,구로구,오류동,31,20241104,4.2,기타
한화오벨리스크,25.32,22,송파구,가락동,20,20241104,1.95,기타
브라운스톤역삼,59.96,12,강남구,역삼동,20,20241104,9.2,기타
경남교수,84.94,17,동작구,신대방동,23,20241104,10.69,기타
성호메이플라워멤버스빌,31.76,13,구로구,구로동,22,20241104,1.37,기타
역삼래미안,59.53,4,강남구,역삼동,19,20241104,21.7,래미안
삼풍아파트,130.23,10,서초구,서초동,36,20241104,36.95,기타
포스코더샵,59.99,12,동작구,상도동,17,20241104,12.05,기타
래미안퍼스티지,84.93,21,서초구,반포동,15,20241104,44,래미안
신길센트럴자이아파트,75.87,28,영등포구,신길동,3,20241104,14.55,자이
대림아파트,59.84,13,동작구,대방동,31,20241104,9.55,기타
신일해피트리,59.816,10,동작구,대방동,19,20241104,8.4,기타
올림픽베어스타운1,59.37,16,송파구,방이동,28,20241104,9,기타
반포르엘2차,84.126,23,서초구,잠원동,2,20241104,38.25,기타
신월시영,43.2,12,양천구,신월동,36,20241104,4.6,기타
신월시영,50.67,6,양천구,신월동,36,20241104,5.35,기타
청화1,142.71,8,용산구,이태원동,42,20241104,32,기타
성내동삼성아파트,59.88,3,강동구,성내동,25,20241104,8.97,기타
이튼타워리버5차,84.92,2,광진구,자양동,15,20241104,16,기타
강동큐브(2차),12.52,6,강동구,길동,11,20241104,1.35,기타
목동신시가지2,144,5,양천구,목동,38,20241104,29,기타
성원아파트,53.14,9,강동구,천호동,26,20241104,5.37,기타
트리마제,136.56,25,성동구,성수동1가,7,20241104,64.5,기타
강서뉴타워,78.93,8,강서구,화곡동,11,20241104,6.9,기타
한남하이츠,149.39,2,성동구,옥수동,42,20241104,27,기타
신수동르끌레브아파트,32.22,5,마포구,신수동,1,20241104,7,기타
신수동르끌레브아파트,35.5,6,마포구,신수동,1,20241104,7.1,기타
강서힐스테이트,59.99,1,강서구,화곡동,9,20241104,10,힐스테이트
옥수파크힐스101동~116동,59.88,8,성동구,옥수동,8,20241104,17.5,기타
이너스내안에,84.91,12,강서구,염창동,20,20241104,8.2,기타
대림강변타운,114.88,19,성동구,응봉동,23,20241104,19.4,기타
동아,84.95,10,강서구,염창동,26,20241104,9.7,기타
우장산힐스테이트,84.98,11,강서구,내발산동,19,20241104,13.5,힐스테이트
아남1,84.91,17,강동구,고덕동,28,20241104,10.3,기타
아남1,84.91,8,강동구,고덕동,28,20241104,11,기타
삼성,59.97,1,중구,신당동,25,20241104,9,기타
남산롯데캐슬아이리스,40.9,18,중구,회현동1가,13,20241104,8.75,롯데캐슬
왕십리풍림아이원,84.417,6,성동구,하왕십리동,20,20241104,10.8,기타
청구e편한세상,84.96,3,중구,신당동,13,20241104,15,기타
강일리버파크8단지,84.74,7,강동구,강일동,15,20241104,9.5,기타
센트라스,59.95,4,성동구,하왕십리동,8,20241104,14.1,기타
동답한신,35.45,4,동대문구,답십리동,32,20241104,3.8,기타
동답한신,44.35,12,동대문구,답십리동,32,20241104,4.6,기타
늘푸른동아,84.97,12,중랑구,면목동,22,20241104,7.2,기타
독립문파크빌,59.4,3,서대문구,현저동,24,20241104,6.2,기타
쌍용스윗닷홈,128.21,13,서대문구,남가좌동,19,20241104,9.8,기타
DMC한양,116.76,11,서대문구,북가좌동,37,20241104,8.9,기타
홍제삼성래미안,114.75,15,서대문구,홍제동,23,20241104,11.4,래미안
창신쌍용2,106.62,12,종로구,창신동,31,20241104,8.45,기타
아남,84.9,5,성북구,보문동6가,30,20241104,6.3,기타
이편한세상보문,84.904,5,성북구,보문동3가,11,20241104,9.55,기타
베라체캠퍼스,24.319,11,동대문구,회기동,11,20241104,2.55,기타
아르지움주상복합,56.03,10,은평구,응암동,0,20241104,6.49,기타
송산아파트,58.59,2,성북구,동소문동4가,26,20241104,5.025,기타
태영으뜸(데시앙),43.72,6,서대문구,홍제동,26,20241104,4.4,기타
한신플러스C,59.91,15,성북구,동소문동7가,20,20241104,7.025,기타
홍은동벽산,84.96,11,서대문구,홍은동,27,20241104,7.28,기타
벧엘블레스빌,84.9,2,은평구,응암동,18,20241104,6.85,기타
이수브라운스톤돈암,59.99,7,성북구,돈암동,20,20241104,6.9,기타
녹번역e편한세상캐슬,84.98,3,은평구,응암동,3,20241104,12.2,기타
태영데시앙1,84.935,4,중랑구,상봉동,21,20241104,7.9,기타
성원,84.32,9,중랑구,신내동,30,20241104,6.47,기타
래미안아트리치,59.98,14,성북구,석관동,5,20241104,9.2,래미안
역촌월드,43.22,6,은평구,역촌동,21,20241104,2.8,기타
신내11대명,39.76,6,중랑구,신내동,28,20241104,3.8,기타
래미안트리베라1단지,84.97,24,강북구,미아동,14,20241104,8.7,래미안
신내,39.84,9,중랑구,묵동,28,20241104,3.75,기타
한일휴니스빌,12.42,19,노원구,공릉동,11,20241104,1.48,기타
한진한화그랑빌,84.97,12,노원구,월계동,22,20241104,8.95,기타
에스케이북한산시티,59.98,10,강북구,미아동,20,20241104,5.75,기타
에스케이북한산시티,59.98,18,강북구,미아동,20,20241104,6.1,기타
벽산라이브파크,60,18,강북구,미아동,20,20241104,5.55,기타
미성,50.14,9,노원구,월계동,38,20241104,6.5,기타
월계센트럴아이파크,84.99,8,노원구,월계동,4,20241104,10,기타
사슴3,49.5,11,노원구,월계동,29,20241104,4.6,기타
사슴3,49.5,11,노원구,월계동,29,20241104,4.6,기타
은평뉴타운솔하임,45.034,13,은평구,진관동,7,20241104,5.4,기타
상계주공4(고층),58.01,15,노원구,상계동,36,20241104,5.9,기타
삼익세라믹,42.93,1,도봉구,쌍문동,36,20241104,2.98,기타
금호2,71.98,1,도봉구,쌍문동,33,20241104,4.5,기타
상계신동아,84.99,1,노원구,상계동,29,20241104,5.495,기타
상계신동아,84.99,1,노원구,상계동,29,20241104,5.495,기타
미라보(성림),60,6,노원구,상계동,18,20241104,4.2,기타
한신4차,84.84,5,노원구,상계동,29,20241104,5.25,기타
