전용면적,층수,연수,구,거래금액(억원)
49.29,5,6,송파구,14.45
84.94,19,28,성동구,9.6
84.82,25,18,송파구,17.6
82.94,4,24,강동구,11.15
114.68,16,20,강북구,6.6
57.63,3,25,중구,7.5
84.9588,10,20,강서구,6.7
59.12,12,26,용산구,15.05
59.98,14,20,강북구,5.85
59.99,7,20,성북구,6.9
122.78,9,50,영등포,23.8
59.96,6,25,서대문,7.7
59.97,14,20,강동구,9.25
84.94,23,4,강동구,14.8
84.93,11,5,관악구,10.6
95.1327,10,4,중랑구,9.35
84.78,20,24,강동구,9.4
59.9908,7,3,동작구,8.7
59.98,14,2,노원구,7.5
84.98,13,7,강북구,8.2
84.84,8,16,동대문,7.8
13.77,7,11,중랑구,0.95
84.98,15,35,도봉구,5.3
84.689,12,20,마포구,8.55
84.98,2,6,동작구,14.6
114.78,9,26,성동구,24.3
45.77,15,36,노원구,4.6
89.45,5,36,도봉구,8.5
79.72,7,37,영등포,7.9
84.5978,18,10,마포구,16.4
84.9,5,20,영등포,8.6
55.55,8,10,도봉구,3.1
59.84,17,26,금천구,6.15
84.83,5,15,강동구,8.6
58.14,11,29,강서구,7.4
41.3,11,36,노원구,4.5
124.816,3,21,성북구,6.25
59.88,9,4,양천구,7
84.92,6,7,영등포,12.45
59.99,7,24,동대문,6.1
115.47,6,38,양천구,23.02
84.83,13,24,동대문,7.4
149.84,29,20,서초구,28.6
59.4,20,25,노원구,6.09
27,7,6,강서구,1.75
84.98,17,20,성북구,8.5
79.24,6,53,영등포,19.8
79.792,4,20,마포구,7.2
57.78,10,38,성동구,10.3
38.08,9,20,마포구,5.53
42.97,4,28,구로구,1.8
84.832,19,7,서대문,11.3
59.76,23,26,중랑구,6.38
73.68,11,38,구로구,7.45
45.55,21,25,영등포,5.65
33.8,17,18,강남구,4.1
84.87,16,17,구로구,7.13
54.74,4,20,노원구,4.975
44.5,6,2,강북구,3.74
46.53,5,37,동대문,5.4
41.32,10,20,마포구,6.2
84.97,23,7,강동구,13.3
84.38,4,29,송파구,9.95
84.99,11,9,강서구,11.9
84.94,8,3,은평구,10
59.97,6,26,성북구,6.45
84.98,11,12,동작구,14.95
45.39,10,6,광진구,8
84.71,9,31,강동구,6.9
84.96,5,12,광진구,18
84.99,3,21,강서구,7.4
105.99,8,23,송파구,15.5
229.75,13,50,용산구,24.5
50.18,2,37,노원구,5.75
169.08,27,18,서초구,20.5
41.48,16,20,서대문,4.65
128.03,5,41,강남구,26
59.96,6,24,성동구,8.3
112.92,1,17,동대문,9.9
114.88,10,10,구로구,12.75
84.99,15,14,도봉구,4.3
73.566,14,5,강동구,14.4
84.83,12,4,서대문,12
45.81,5,7,성북구,7.5
14.03,10,9,마포구,1.2
59.9,3,20,양천구,4.7
84.82,19,14,성북구,10.08
59.73,14,27,강서구,6.28
128.03,4,41,강남구,30
45.77,15,33,노원구,4.25
59.76,7,24,관악구,6.6
59.92,9,27,송파구,9.99
84.99,6,7,성북구,10.5
84.98,16,8,성동구,15.75
36.2415,21,2,은평구,5
65.37,3,33,도봉구,4
84.68,13,17,강서구,10.2
59.99,11,9,강서구,9.3
59.96,13,27,구로구,4.57
72.9272,15,4,강서구,7.88
71.64,14,36,양천구,13.3
84.73,4,14,성북구,7.8
84.83,10,12,강남구,13.5
59.86,12,5,구로구,6.46
84.95,17,6,송파구,17.6
84.9406,24,18,마포구,10.14
49.32,8,1,광진구,4.66
51.48,7,36,양천구,11.5
84.89,6,13,용산구,15.9
84.98,12,10,동대문,10.4
84.99,3,24,성북구,5.95
38.7508,3,4,강서구,2.35
36.2275,24,2,은평구,4.5
59.499,17,23,도봉구,6
83.56,4,20,중랑구,3.3
12.62,10,10,영등포,1.57
51.84,22,26,구로구,5.15
49.86,6,32,강남구,13.6
115.47,6,38,양천구,25.9
13.77,11,11,중랑구,0.95
36.2275,21,2,은평구,4.5
16.01,10,9,동작구,1.75
12.04,17,11,금천구,1.02
48.69,14,38,양천구,12.5
68.12,12,28,중랑구,6.1
49.759,2,3,은평구,5.2
59.86,14,16,송파구,16.8
84.92,8,19,도봉구,5.1
57.78,12,38,성동구,9.45
59.92,20,27,송파구,11.1
12.62,11,10,영등포,1.58
84.9971,14,6,동작구,16.5
32.76,5,23,서대문,4.7
59.94,28,16,중구,7
84.74,15,15,강동구,8.7
84.99,7,10,동대문,10.85
84.84,17,27,영등포,8.645
59.4,17,25,서대문,6.05
56.96,5,27,종로구,1.87
39.82,12,33,노원구,3.97
32.39,15,37,노원구,3.85
84.91,5,28,강동구,8.7
84.97,4,5,관악구,10.17
84.91,9,14,강동구,11.5
124.77,4,27,동작구,10.2
84.63,14,21,서대문,7.3
84.99,18,3,동대문,10.6
59.4,2,25,마포구,9.2
48.26,1,47,영등포,15
54.48,8,34,도봉구,4.18
84.91,1,22,서초구,23.2
84.97,22,16,송파구,24.6
45.77,10,36,송파구,7.5
134.77,15,15,은평구,12.45
136.325,13,36,송파구,20.3
114.75,9,21,관악구,8.75
84.01,1,17,양천구,5.9
60,4,23,서대문,6.45
84.8,4,6,서초구,23.5
75.68,5,36,양천구,13.5
59.99,9,16,강동구,10.6
53,9,26,강동구,4.8
84.95,20,3,양천구,14.1
59.43,4,38,마포구,11.3
84.17,10,6,서초구,26
84.79,1,32,영등포,6.65
75.86,10,46,서초구,18.2
59.25,12,5,강동구,11.3
84.99,6,6,은평구,9
84.66,10,29,노원구,5.95
59.78,6,8,성동구,14.7
52.85,7,4,양천구,7.28
114.24,18,25,양천구,10.15
84.98,20,3,은평구,11.7
84.97,8,20,금천구,5.15
35.24,17,16,송파구,9.4
59.97,17,27,광진구,8.8
54.55,10,26,성북구,5.6
59.98,2,19,강서구,9
59.98,3,15,서초구,24.35
86.61,4,46,서초구,20.9
34.44,7,32,강서구,4.85
84.98,17,6,동작구,14.55
59.9,4,26,영등포,8.2
59.92,16,27,송파구,11.7
59.9,2,5,관악구,9.53
84.98,15,25,강서구,8.8
84.99,2,6,송파구,18.85
59.25,13,31,동작구,8.5
59.98,7,20,강북구,5.45
58.99,3,14,강북구,6.85
59.895,11,7,종로구,15.35
58.42,14,21,동대문,7.05
60,8,23,도봉구,6
59.91,7,26,서초구,15.1
84.76,21,20,강북구,6.4
59.82,14,25,용산구,15.3
28.34,14,20,강남구,2.6
59.4,15,24,서대문,6
15.35,6,11,중랑구,1.23
64.11,1,41,강동구,7.425
59.91,12,27,송파구,9.1
133.65,12,38,강동구,15.93
70.3,9,34,도봉구,5
103.86,11,19,영등포,16
59.817,11,10,금천구,6.7
84.99,16,16,송파구,20.5
59.97,17,4,양천구,7.3
24.27,12,5,동대문,2.5
84.99,6,24,성북구,6.05
84.967,21,14,서초구,27.45
84.236,19,16,강남구,26.5
84.73,18,12,성동구,18.5
84.88,9,19,강동구,7.24
114.84,9,20,금천구,7
84.83,4,15,강동구,8.5
16.84,14,8,동작구,1.3
84.95,8,39,송파구,12.85
84.993,8,5,양천구,13.98
82.39,3,32,동대문,6.15
114.32,15,12,성동구,18.9
84.99,4,23,노원구,7.6
73.43,7,18,은평구,5.45
60,9,19,성북구,5.9
59.9,3,17,성동구,11.85
59.98,4,6,은평구,7.2
59.99,21,14,성북구,8
49.5,14,32,강서구,6.6
59.978,2,25,구로구,8.7
84.83,15,24,동대문,7.8
59.8547,5,7,종로구,15.3
84.94,12,24,강북구,5.5
84.57,8,28,동작구,8.5
84.99,7,23,구로구,7.55
41.3,5,34,도봉구,4.88
66.9262,2,5,강동구,4.7692
59.43,13,38,마포구,11.2
59.34,14,25,중랑구,4.6
84.92,3,25,도봉구,5
84.8,9,33,송파구,10.9
18.92,12,9,동대문,1.44
135.376,5,21,마포구,19.5
84.9,14,8,강동구,14.5
59.99,1,10,동대문,8.9
15.54,18,11,성북구,1.14
84.92,9,24,종로구,11.89
84.87,10,24,관악구,9.2
177.52,8,48,서초구,25
84.98,13,10,도봉구,6.8
135.5,14,24,용산구,22.5
84.96,14,24,구로구,5.7
84.87,12,31,서초구,19.9
31.73,8,25,영등포,3.53
44.52,12,32,노원구,3.6
59.74,2,24,동대문,6.5
59.995,12,17,동작구,9.93
61.52,4,34,도봉구,6.99
84.98,12,13,강동구,14.5
59.9775,14,6,서초구,17.25
84.77,14,27,노원구,6.15
59.97,16,5,송파구,13.4
59.91,11,17,동대문,7.8
84.954,1,21,동작구,9.8
59.98,6,5,성북구,7.68
84.878,2,21,구로구,8.1
59.58,10,26,성북구,5.15
114.86,10,10,강서구,15
73.873,2,5,강동구,13.6
14.82,9,8,동대문,1.35
59.98,3,5,동대문,9.1
59.92,3,3,성북구,7.47
59.49,8,37,노원구,6.77
39.6,13,31,강남구,9.5
84.9923,9,17,서대문,7.59
122.31,1,38,양천구,25
51.57,11,31,동작구,9
102.99,5,20,구로구,4
83.38,4,25,서대문,8.4
59.4,2,25,서대문,5.85
84.96,25,14,성북구,9.45
37.38,4,4,관악구,1.5965
45.06,4,21,서초구,3.85
59.57,18,25,구로구,6.77
59.91,5,25,동작구,7.95
39.98,11,23,동대문,4.25
35.46,13,35,송파구,5.75
59.97,5,10,동대문,8.9
84.99,15,10,동대문,10.9
114.97,2,19,관악구,8.4
59.96,5,25,구로구,7.1
84.64,4,16,강서구,6.6
60.81,5,32,서대문,6.45
59.905,17,3,은평구,7.48
59.885,8,24,성동구,11.8
84.75,17,25,양천구,13.9
114.81,19,25,노원구,9.8
84.92,20,7,광진구,14
191.872,18,15,마포구,20
82.99,1,19,강동구,6.75
134.94,14,29,강서구,10.8
84.78,13,20,영등포,8.45
56.3856,17,22,도봉구,5.2
84.97,3,28,중랑구,5.5
59.8848,1,18,강남구,16.4
84.78,21,23,도봉구,8
58.01,2,34,도봉구,6
60.5,6,37,노원구,5.78
84.77,22,8,성동구,17
53.82,7,37,양천구,13.1
29.79,8,6,중구,3.55
49.2,5,32,강남구,11.5
98.08,2,39,양천구,19.8
59.63,13,13,은평구,7.2
120.95,32,12,서대문,14
59.88,12,19,성북구,4.9
84.88,12,22,양천구,12.85
84.98,9,10,동대문,11.5
59.99,22,4,성북구,8.6
59.99,11,9,강서구,8.9
84.98,21,21,성동구,13.9
19.5986,4,12,마포구,1.49
170.32,12,39,송파구,19.7
59.98,10,16,강서구,9.5
172.17,3,25,종로구,20.5
14.69,8,12,종로구,1.1
65.88,2,35,강서구,5.9
84.87,21,4,중랑구,11.5
71.06,7,26,구로구,5.1
84.85,5,30,성북구,6.25
80.26,8,19,관악구,7
84.97,13,25,마포구,11.75
84.69,6,24,영등포,12.1
34.39,26,19,마포구,4.17
59.92,7,21,마포구,8.4
59.04,9,25,성북구,5.35
59.95,1,27,노원구,3.95
114.73,5,19,성북구,8.35
49.82,21,4,강동구,6.2
59.97,7,29,영등포,9.2
68.12,15,28,중랑구,5.75
84.69,17,27,송파구,13.1
74.25,9,28,중랑구,6.4
84.86,14,28,광진구,12.55
16.04,9,4,동대문,2.2
71.77,6,37,양천구,15.8
150.71,5,46,영등포,25
84.99,15,32,강서구,7.7
13.642,7,10,서대문,1.48
59.74,10,14,동대문,8.3
84.87,2,28,강동구,7.65
89.975,7,29,강서구,9.43
59.9846,12,5,양천구,10.2
49.21,32,6,송파구,14
84.38,4,29,송파구,8.7
126.66,23,27,광진구,20.6
41.85,3,29,강서구,4.72
59.981,12,9,서대문,9.2
59.94,12,3,은평구,8.3
59.91,5,27,강서구,6
84.98,2,16,송파구,11.5
84.93,11,18,구로구,6.05
84.97,11,21,동작구,8.7
59.63,1,13,은평구,5.9
32.39,13,37,노원구,3.8
60.2,5,36,양천구,4
33.18,3,32,강남구,8.99
84.6,6,29,노원구,6.3
97.671,12,21,강남구,19
36.16,8,35,도봉구,3.6
126.75,4,19,영등포,17.8
84.84,1,28,관악구,7
57.36,3,21,광진구,7.2
59.86,7,3,강서구,10.2
134.8836,9,20,강서구,11.8
31.98,3,37,노원구,5.45
59.88,20,26,성북구,5.8
59.25,13,31,동작구,9.7
59.97,5,12,서대문,9
84.95,19,17,송파구,21
152.07,7,21,구로구,15.8
111.3958,5,5,마포구,15.2
59.4,2,30,성동구,11.2
44.33,8,36,노원구,4
59.93,17,24,서대문,7.2
59.11,15,5,강동구,11.35
58.14,8,29,노원구,6.85
59.92,7,4,강남구,18.4
84.88,3,22,양천구,12.9
59.35,11,8,강동구,12.1
84.86,6,26,성북구,6.35
84.9,18,24,마포구,13
99.6,31,6,송파구,22.95
47.94,9,38,양천구,12.5
59.39,23,5,동대문,8.8
40.02,15,28,도봉구,2.6
84.92,1,27,동대문,7
84.39,36,11,송파구,17.1
84.99,14,5,송파구,16
49.6,15,25,노원구,4.87
84.94,19,28,성동구,8.5
134.65,8,30,강서구,8.8
64.65,1,31,강서구,5.9
59.84,13,16,강서구,7.38
58.46,2,38,송파구,10.63
77.68,6,28,송파구,10.3
106.645,3,26,용산구,20
59.12,12,26,용산구,15.35
59.97,4,23,동대문,5.47
59.817,8,10,금천구,7.48
84.97,1,17,송파구,17.4
111.2884,2,5,마포구,15.75
59.606,15,19,강남구,20
113.087,5,10,강남구,26.5
65.88,5,34,강서구,6.4
59.99,9,15,동대문,8.1
84.93,8,30,강남구,16.8
67,1,20,관악구,4.7
79.24,1,53,영등포,19.75
39.1,8,6,송파구,9.59
84.98,9,20,성북구,8.7
59.4,11,24,노원구,4.9
59.981,7,9,서대문,9.3
84.96,15,35,동대문,7.5
95.03,8,38,양천구,17.9
46.81,12,24,송파구,8
84.45,6,21,강동구,6.42
112.874,15,19,동대문,10
50.14,9,38,노원구,6.5
84.982,3,5,성동구,15
84.97,7,35,노원구,8.5
79.25,5,36,노원구,4.2
59.964,15,21,강북구,6
83.69,13,37,강남구,21
60,5,20,강북구,4.98
59.938,4,5,은평구,7.7
16.98,11,10,종로구,1.88
51.6,4,28,구로구,2.27
84.9,11,6,성동구,17.08
59.76,23,24,광진구,11.4
84.79,14,32,영등포,7
59.88,21,25,구로구,8
59.99,19,25,노원구,5.6
84.932,8,5,성북구,8.95
49.36,3,5,강서구,4.3
84.98,11,4,영등포,12.3
169.75,6,22,종로구,13
84.94,7,16,송파구,11.5
74.9482,12,5,금천구,7.58
84.93,12,38,강동구,12.4
84.98,9,4,양천구,9.7
59.97,7,26,강남구,15.3
36.34,1,35,도봉구,3.3
47.12,13,1,양천구,4.74
84.92,3,3,은평구,10.8
59.93,1,13,양천구,5.875
84.43,4,45,강남구,22.2
59.42,15,25,성북구,5
84.25,8,30,구로구,4.8
24.611,17,12,구로구,1.55
121.14,15,31,중구,10.5
84.8114,3,8,금천구,7.4
84.9443,14,7,종로구,18.8
32.39,5,36,노원구,4.1
70.16,10,38,양천구,5
84.51,5,8,성동구,15.5
84.94,23,10,구로구,8.9
34.44,8,31,강남구,8.5
51.48,10,39,양천구,11.78
17.27,14,8,노원구,1.6
84.8359,9,7,종로구,18.2
84.878,7,21,구로구,8.2
59.76,12,22,동대문,6.6
84.909,3,9,서대문,11.6
84.89,16,26,용산구,19.7
14.82,6,8,동대문,1.23
196.31,6,19,서초구,29
111.1083,17,7,마포구,16.5
37.67,2,29,강서구,5.5
114.752,11,21,성북구,8.6
84.98,5,21,도봉구,5.88
84.74,9,31,서대문,7.9
103.11,15,26,중랑구,6.88
114.7,23,17,송파구,25.4
84.78,2,25,용산구,17.8
84.98,15,4,양천구,8.7
84.96,24,27,마포구,14.5
49.16,13,23,양천구,4.7
84.92,14,39,송파구,15.2
61.52,12,36,노원구,5
84.982,3,5,성동구,15
84.985,16,27,마포구,13.35
59.25,12,12,성동구,12.75
59.66,1,21,은평구,5.3
61.93,6,22,서대문,2.63
84.32,7,13,은평구,8.47
159.03,2,23,도봉구,5
84.98,10,18,구로구,9
59.96,15,25,구로구,4.8
59.9365,5,3,동작구,10.3
84.32,15,31,동작구,10.75
71.49,12,35,서초구,19
84.78,19,28,노원구,7.9
84.78,10,30,용산구,17.95
84.97,3,29,도봉구,5
128.534,10,13,성동구,20.5
47.12,12,1,양천구,4.74
84.69,8,22,구로구,5.99
83.69,7,37,강남구,22
84.6,3,24,마포구,8
59.91,12,17,동대문,8.5
84.95,28,6,송파구,19.1
59.64,23,16,송파구,15
59.97,16,25,강남구,13
84.64,10,19,성북구,8.8
84.89,19,24,동대문,7.2
59.82,22,25,강남구,16.35
84.88,2,8,강동구,13.2
191.872,10,15,마포구,23
114.88,15,22,중구,14.85
49.8,14,27,마포구,6.5
84.7,6,33,영등포,9.89
84.06,17,27,구로구,5.57
120.95,23,12,서대문,15.95
84.92,10,10,마포구,15
172.4,10,24,중구,26
12.85,8,2,성북구,1.93
59.11,2,5,강동구,7.25
25.89,12,20,강남구,2.57
84.95,13,12,서대문,11.5
115.99,19,8,성동구,22.5
35.3,8,36,중랑구,3.45
84.73,28,3,강남구,25.3
59.82,7,25,용산구,13.1
35.1,8,35,도봉구,2.85
30.49,8,7,광진구,3.72
59.97,7,24,송파구,8.9
59.94,5,3,송파구,10.1
59.89,2,31,동작구,7.8
59.4,13,24,양천구,6.3
84.43,13,45,강남구,24.25
84.97,26,22,노원구,8.3
84.692,18,21,마포구,17.2
56.59,6,4,은평구,5.45
55.35,5,26,서대문,5.3
59.54,5,21,동대문,7
71.4,11,37,양천구,14.5
59.99,1,15,동대문,7.5
84.94,16,8,강동구,15.2
136.325,13,36,송파구,19.9
45.77,12,36,도봉구,5
58.2,20,29,용산구,13.8
59.95,5,24,노원구,6.2
114.75,15,23,동작구,10.9
84.95,1,20,강서구,9
59.88,7,19,성북구,5
59.84,1,31,동작구,8.45
59.42,11,25,성북구,5.1
83.21,11,41,강남구,26.1
84.22,4,4,관악구,3.2485
78.01,5,48,용산구,17.8
84.79,12,16,송파구,17.8
59.94,11,8,성동구,13
51.29,7,35,노원구,4.9
84.98,6,21,성동구,13.7
134.8836,6,20,강서구,12.3
59.42,4,25,성북구,5
84.88,1,22,중구,11.6
59.98,9,14,동작구,9.6
51.48,14,38,노원구,6.51
84.48,10,32,강남구,14.7
95.74,2,38,양천구,17.8
59.94,18,26,성동구,7.8
84.786,9,10,금천구,8.47
84.049,9,17,성북구,10.3
114.9,32,16,중구,13.48
59.96,12,3,은평구,8.7
114.97,15,21,성동구,14.3
128.26,3,28,마포구,12.4
84.76,6,40,강동구,12.9
115.35,15,31,노원구,11.98
84.88,12,9,성동구,14.8
59.92,13,27,송파구,11.45
59.98,6,8,성동구,12.3
59.7848,7,3,마포구,12.8
36.2275,19,2,은평구,4.5
141.04,4,20,강남구,24.05
59.59,9,8,성동구,12.25
84.9,4,12,서대문,4.05
45.77,11,36,노원구,3.9
74.4,11,37,강남구,29
83.06,19,36,송파구,18.5
39.6,5,27,송파구,6.9
84.94,5,8,강동구,14.4
84.47,11,38,영등포,9.8
59.87,7,16,강서구,7.08
59.99,7,17,성동구,11.9
16.57,2,10,동대문,1.27
59.675,2,19,성북구,6.6
34.44,13,30,노원구,3.25
13.06,2,12,영등포,1.105
84.89,5,13,은평구,7.4
74.79,10,2,동대문,13
59.998,13,21,성북구,7.46
59.65,8,22,중랑구,6
84.92,2,10,성동구,12.8
16.685,9,12,강동구,1.27
43.2,6,21,서초구,4.05
59.92,5,27,송파구,10
58.65,2,14,마포구,9.8
84.94,20,10,구로구,8.3
84.99,6,23,노원구,8.4
101.52,7,18,송파구,10.775
15.2144,16,5,성북구,1.25
79.86,5,36,영등포,7.67
80.1498,1,22,도봉구,4.52
46.56,7,1,은평구,4.98
84.94,1,29,도봉구,4.8
82.5,9,33,동대문,6.9
31.75,10,22,구로구,1.53
84.97,5,34,광진구,12.2
84.98,5,4,마포구,17.47
84.36,10,5,강북구,8.4
59.97,4,5,성북구,9.875
59.98,12,4,영등포,12.4
84.96,13,24,양천구,8.85
84.977,13,5,양천구,12.55
59.7827,2,6,동작구,10
80.31,6,22,강동구,8.45
207.228,1,19,서초구,24
53.6,5,13,강서구,3.17
136.325,7,36,송파구,20.8
59.99,28,5,성북구,10
84.95,14,33,영등포,6.9
59.92,18,24,동대문,5.5
84.94,19,24,영등포,10
114.88,5,22,중구,13.5
113.67,20,26,성북구,8.325
74.758,4,22,강남구,11.55
114.885,9,20,동대문,8.5
84.974,3,9,서대문,11
84.65,1,24,노원구,6.84
49.77,11,23,노원구,4.3
84.94,23,21,영등포,15.9
35.22,10,22,서초구,3.18
59.76,6,28,성동구,8
84.79,32,16,송파구,21.95
32.8,8,22,마포구,2.7
21.07,4,10,서초구,1.92
60.5,9,36,도봉구,6.8
67.88,4,7,강남구,8.3
99.56,11,16,마포구,11.6
114.98,1,14,강북구,8.2
84.5832,10,19,강서구,7.8
45.55,11,36,도봉구,4.76
84.95,27,17,송파구,21.7
14.45,12,6,강동구,1.55
49.94,15,34,도봉구,5
84.689,7,20,마포구,8.88
18.6479,17,10,강북구,1.4
84.844,17,21,성북구,7.87
68.309,7,20,금천구,4.2
62.22,7,36,도봉구,4.2
84.99,23,15,동대문,9.55
84.95,10,5,관악구,10.55
84.97,13,13,중구,11
84.6,8,22,강서구,6.5
84.43,4,45,강남구,23.2
134.26,3,16,은평구,10.85
84.98,15,9,영등포,12.5
84.97,5,9,마포구,17.8
87.57,12,36,노원구,8.85
156.876,9,22,강서구,15.5
84.74,4,8,강동구,13.5
114.83,4,13,동작구,23
59.92,3,27,송파구,10
45.879,16,7,종로구,10.2
67.47,6,36,서초구,14
39.6,9,32,강서구,5.6
59.48,15,24,마포구,9.15
59.96,6,25,구로구,7.2
114.75,11,21,관악구,9.2
84.3558,9,5,강남구,27
59.04,5,30,강서구,5.5
59.91,21,27,송파구,10.19
59.53,17,19,강남구,18.2
84.796,3,21,동작구,9.2
84.83,6,21,성동구,11.3
59.7084,12,3,강동구,9.2
54.02,14,35,노원구,5.65
27,9,36,중랑구,2.75
49.5,7,35,노원구,4.5
65.73,1,22,광진구,4.05
62.72,4,15,중랑구,4.35
56.49,1,32,구로구,4.65
84.98,3,18,동작구,9.3
150.6416,25,20,광진구,18.4
84.97,22,22,노원구,8
59.65,9,14,성북구,6.8
60.5,11,36,도봉구,6.7
59.9818,19,3,동작구,10
84.92,1,20,강북구,5.8
59.78,11,32,동대문,5.7
84.98,15,23,용산구,12.7
59.98,21,24,영등포,8.8
59.88,14,17,송파구,19.5
84.91,14,22,서초구,25.5
84.96,8,6,서초구,24.4
74.66,24,4,강남구,22
84.95,7,19,영등포,8.8
84.57,19,28,동작구,9.83
84.98,7,4,마포구,15.7
84.705,6,36,송파구,17.2
84.97,22,3,성북구,9.5
51.57,11,36,광진구,8.78
59.99,8,37,구로구,4.79
73.133,13,22,영등포,9.25
14.7,11,8,동작구,1.43
84.79,13,12,동작구,14
95.74,1,38,양천구,19.4
88,1,53,용산구,9.9
59.85,18,6,서대문,12.2
84.9,15,16,송파구,18.45
84.91,23,5,강동구,13.95
84.88,7,8,강동구,13.3
84.98,11,20,송파구,14.15
13.12,6,10,서대문,1.33
59.96,23,24,성동구,8.6
84.9921,4,5,강동구,12
43.99,11,20,강남구,4.55
84.408,19,6,금천구,10.9
84.97,3,16,강서구,10.9
84.95,1,28,광진구,12.2
114.36,14,27,송파구,11.9
67.99,2,14,은평구,5.1
49.2,12,30,강서구,5.075
50.14,11,38,노원구,6.5
59.855,2,21,성북구,6.1
32.17,2,1,동대문,4.36
84.98,9,5,영등포,10.9
59.94,22,26,영등포,6.94
101.97,12,6,강남구,26
113.59,5,19,영등포,15.8
101.94,13,10,강남구,19.3
84.99,9,25,구로구,6.93
59.35,5,7,성북구,7.35
84.99,11,19,강서구,9.45
31.98,1,37,노원구,5.43
59.96,5,25,영등포,8.5
29.35,4,1,중랑구,2.7445
38.7508,5,4,강서구,2.48
59.76,5,26,중랑구,6.2
126.78,8,25,노원구,7.9
84.96,7,12,서초구,13
84.97,11,7,강동구,12.4
59.76,19,23,성동구,10.3
141.45,8,31,노원구,12.9
59.675,1,19,성북구,6.5
15.7671,7,12,마포구,1.4
29.53,15,20,용산구,3.65
47.92,10,2,성북구,5.965
59.92,2,26,강동구,5.1
50.54,13,38,마포구,8.9
59.96,4,6,송파구,17
84.692,9,21,마포구,17.6
59.42,5,25,성북구,5
153.71,3,41,강남구,22
73.873,1,5,강동구,11.7
84.98,8,34,강북구,5
84.78,1,25,서대문,7.1
49.11,4,24,구로구,1.87
130.259,7,17,강남구,24.5
84.98,22,24,용산구,18.3
59.67,1,24,성북구,5.2
114.62,1,24,성동구,13.9
84.9,2,24,마포구,7.75
108.9843,14,6,동작구,16.7
37.38,5,4,관악구,1.5965
84.951,13,21,은평구,7
34.6,5,24,구로구,1.37
19.525,9,12,동대문,1.4
117.68,6,6,광진구,18.5
114.54,3,23,중구,14.17
123.46,14,25,구로구,9
128.81,18,9,강서구,14.75
120.99,11,15,양천구,7.6
59.9854,13,4,영등포,9.87
59.7,2,25,은평구,4.9
59.28,1,28,구로구,3.3
59.95,12,15,서대문,8.55
18.92,18,9,동대문,1.48
59.58,2,26,성북구,5.2
108,2,19,양천구,6.8
59.49,11,23,구로구,5.75
41.3,7,36,노원구,4.6
105.21,12,26,구로구,6
84.87,19,32,도봉구,8.3
45.9,12,36,도봉구,4.63
84.885,13,17,송파구,16
18.92,7,9,동대문,1.45
59.76,13,23,성동구,8.6
74.48,8,2,강북구,5.675
59.98,23,25,마포구,9.55
59.82,22,27,광진구,10.75
84.98,3,20,송파구,12.8
84.98,6,3,영등포,12.3
82.45,12,45,송파구,19.75
84.77,4,27,양천구,13.7
100.8,3,23,용산구,16.5
16.2,4,11,강남구,2.15
59.88,13,8,성동구,14.15
84.99,16,16,송파구,21.8
84.87,6,24,관악구,9
137.82,3,18,강남구,14.9
84.97,2,19,성북구,8.27
137.1,2,41,송파구,16.3
122.31,4,38,양천구,21.7
64.24,7,2,강동구,7.9
122.18,15,35,노원구,9
84.8003,2,6,서대문,8.65
84.69,6,27,송파구,13.1
84.97,5,16,송파구,21.8
59.94,9,23,용산구,10.6
84.31,8,4,관악구,10.5
84.62,10,22,강서구,6.99
49.6,3,25,노원구,4.45
59.923,9,17,중랑구,6.7
84.9704,5,6,동작구,13.75
36.2275,15,2,은평구,4.5
84.046,25,5,강동구,17
51.68,8,2,은평구,7.4
48.98,12,6,동대문,7.95
83.06,11,36,송파구,18.3
84.972,11,21,동대문,6
114.86,10,21,성동구,15.1
114.88,16,19,성북구,10.1
113.51,18,25,노원구,9.1
164.82,23,24,구로구,15.1
81.567,8,21,성동구,12.6
41.58,12,21,금천구,3
84.22,6,4,관악구,3.3139
84.95,11,5,은평구,10.75
59.99,6,20,성북구,5.8
84.7,19,20,관악구,9.35
53.43,1,41,서초구,15
83.02,8,30,구로구,5.6
82.51,14,46,송파구,28.56
106.06,4,37,양천구,18.15
59.912,23,22,영등포,8.95
16.1,10,6,영등포,1.55
16.93,10,11,강북구,1.69
58.01,6,34,도봉구,6.3
152.25,9,26,성북구,8.75
66.24,4,36,강서구,4.65
59.82,7,25,용산구,14.85
59.7479,17,5,강남구,21.8
